StockCode,Description,TotalRevenue,TotalQuantity,TransactionCount,RevenueContribution,CumulativeRevenueShare,ABC_Class
17178,FLAT PALM T-LIGHT HOLDER,156.65,133,24,9.015928903930716e-06,0.995859063740218,C
84926C,FAIRY CAKES TILE COASTER,156.25,125,19,8.992907061852374e-06,0.9958680566472798,C
84531B,BLUE KNITTED EGG COSY,155.60999999999999,187,38,8.956072114527026e-06,0.9958770127193943,C
85123A,CREAM HANGING HEART T-LIGHT HOLDER,155.35,57,7,8.941107917176104e-06,0.9958859538273115,C
23416,CHAMBRE HOOK,155.07,123,18,8.924992627721265e-06,0.9958948788199392,C
21031,SPACE CADET BLACK,154.91,126,25,8.915783890889928e-06,0.99590379460383,C
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",154.68,204,6,8.902546331694882e-06,0.9959126971501617,C
82585,SWEET VALENCIA CANDLE+CUP,154.63,131,21,8.899668601435088e-06,0.9959215968187631,C
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,153.75,41,10,8.849020548862736e-06,0.995930445839312,C
84855,BLOKEY SILVER TOOL SET,153.45000000000002,31,11,8.83175416730398e-06,0.9959392775934793,C
72140E,BEST DAD CANDLE LETTERS,153.35999999999999,216,27,8.826574252836352e-06,0.9959481041677322,C
84029D,LEOPARD PRINT HOT WATER BOTTLE,153.3,46,12,8.823120976524602e-06,0.9959569272887087,C
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,153.0,18,10,8.805854594965845e-06,0.9959657331433036,C
90185A,AMBER DIAMANTE EXPANDABLE RING,153.0,36,9,8.805854594965845e-06,0.9959745389978986,C
21226,POCKET MIRROR WOODLAND,152.5,122,20,8.777077292367918e-06,0.995983316075191,C
22289,HANGING METAL CHICKEN DECORATION,152.5,122,19,8.777077292367918e-06,0.9959920931524834,C
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,152.24,56,5,8.762113095016996e-06,0.9960008552655784,C
48175,DOOR MAT CAMOUFLAGE,152.0,38,1,8.748299989769989e-06,0.9960096035655681,C
72801D,S/4 SKY BLUE DINNER CANDLES,151.85,157,25,8.739666798990611e-06,0.9960183432323672,C
84531A,PINK KNITTED EGG COSY,151.70999999999998,181,38,8.731609154263191e-06,0.9960270748415214,C
22536,MAGIC DRAWING SLATE FIDO,151.2,360,8,8.702256305613305e-06,0.996035777097827,C
16202E,BLACK PHOTO ALBUM ,150.6,81,13,8.667723542495791e-06,0.9960444448213694,C
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,150.45000000000002,51,16,8.659090351716415e-06,0.9960531039117212,C
90098,NECKLACE+BRACELET PINK BUTTERFLY,150.45,59,23,8.659090351716414e-06,0.9960617630020729,C
17107D,FLOWER FAIRY 5 DRAWER LINERS,150.45,59,20,8.659090351716414e-06,0.9960704220924247,C
90093,CLEAR CRYSTAL STAR PHONE CHARM,150.44,200,18,8.658514805664456e-06,0.9960790806072304,C
21461,BLUE EASTER EGG HUNT START POST,150.15,77,19,8.641823970157659e-06,0.9960877224312006,C
82093,HEART SHAPE BUTTON FRAME ,150.0,100,7,8.63319077937828e-06,0.99609635562198,C
17011A,ORIGAMI VANILLA INCENSE+FLOWER ,150.0,254,6,8.63319077937828e-06,0.9961049888127593,C
21310,CAPIZ CHANDELIER,149.75,5,3,8.618802128079315e-06,0.9961136076148874,C
84452,METAL RABBIT LADDER EASTER ,149.6,176,26,8.610168937299937e-06,0.9961222177838247,C
23256,KIDS CUTLERY SPACEBOY ,149.4,36,8,8.598658016260767e-06,0.996130816441841,C
23254,KIDS CUTLERY DOLLY GIRL ,149.4,36,8,8.598658016260767e-06,0.9961394150998573,C
23196,RETRO LEAVES MAGNETIC NOTEPAD,149.35,103,17,8.595780286000973e-06,0.9961480108801433,C
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,149.1,355,23,8.581391634702009e-06,0.996156592271778,C
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,148.75,25,13,8.561247522883461e-06,0.9961651535193009,C
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,148.75,25,14,8.561247522883461e-06,0.9961737147668238,C
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,148.75,22,9,8.561247522883461e-06,0.9961822760143467,C
40001, WHITE BAMBOO RIBS LAMPSHADE,148.26,210,7,8.533045766337491e-06,0.996190809060113,C
90129C,GREEN GLASS TASSLE BAG CHARM,147.5,50,17,8.489304266388641e-06,0.9961992983643794,C
84720,DOT MATRIX CANVAS ART PICTURE,147.05,35,3,8.463404694050506e-06,0.9962077617690734,C
84510C,SET OF 4 POLKADOT COASTERS,146.17,115,38,8.412756641478153e-06,0.9962161745257149,C
20796,SMALL BLUE PROVENCAL CERAMIC BALL,145.2,88,13,8.356928674438174e-06,0.9962245314543893,C
20672,PINK TEATIME PRINT BOWL,145.0,116,22,8.345417753399003e-06,0.9962328768721427,C
84313A,PINK TV TRAY TABLE ,144.5,34,16,8.316640450801076e-06,0.9962411935125934,C
47518F,ICON PLACEMAT POP ART ELVIS,144.3,900,31,8.305129529761905e-06,0.9962494986421232,C
35610B,BLACK CHRISTMAS FLOCK DROPLET ,144.07,179,13,8.291891970566858e-06,0.9962577905340938,C
85095,THREE CANVAS LUGGAGE TAGS,143.85999999999999,90,11,8.279805503475727e-06,0.9962660703395972,C
90048,GREEN WITH METAL BAG CHARM,143.55,29,6,8.261963575865014e-06,0.9962743323031731,C
47591A,CAROUSEL DES CHILD'S APRON,143.54999999999998,87,33,8.261963575865012e-06,0.9962825942667489,C
23292,SPACE BOY CHILDRENS CUP,143.3,130,5,8.24757492456605e-06,0.9962908418416735,C
84564,6 SEGMENT COLOURED SNACK BOWL ,143.1,18,9,8.236064003526878e-06,0.9962990779056771,C
21353,SILVER SLEIGHBELL  WREATH,143.1,18,8,8.236064003526878e-06,0.9963073139696806,C
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",143.1,18,11,8.236064003526878e-06,0.9963155500336842,C
82587,TEXRIO TOMATOES CANDLE+CUP,142.94,118,32,8.226855266695541e-06,0.9963237768889509,C
90123B,TURQUOISE HEART OF GLASS BRACELET,142.8,24,11,8.218797621968123e-06,0.9963319956865728,C
90123C,GREEN HEART OF GLASS BRACELET,142.8,24,9,8.218797621968123e-06,0.9963402144841947,C
84877A,PINK ROUND COMPACT MIRROR,142.5,46,14,8.201531240409366e-06,0.9963484160154351,C
22510,DOORSTOP RUSSIAN DOLL GINGHAM,142.5,38,22,8.201531240409366e-06,0.9963566175466755,C
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,142.5,375,28,8.201531240409366e-06,0.9963648190779159,C
82553,POP'S GREASY SPOON METAL SIGN,141.9,86,20,8.166998477291852e-06,0.9963729860763931,C
23694,PAISLEY PARK CARD,141.84,348,24,8.1635452009801e-06,0.9963811496215941,C
37422,WHITE WITH BLACK CATS BOWL,141.68,344,27,8.154336464148764e-06,0.9963893039580582,C
90186A,AMETHYST HOOP EARRING FLORAL LEAF,141.60000000000002,48,15,8.149732095733097e-06,0.996397453690154,C
90018A,SILVER M.O.P ORBIT DROP EARRINGS,140.25,33,16,8.072033378718692e-06,0.9964055257235327,C
21003,ROSE DU SUD CUSHION COVER,139.7,22,11,8.04037834586097e-06,0.9964135661018786,C
23091,METAL HERB GERDEN CONTAINER,139.68,24,5,8.039227253757054e-06,0.9964216053291324,C
90124C,GREEN MURANO TWIST NECKLACE,139.29999999999998,14,8,8.017356503782627e-06,0.9964296226856362,C
90180B,PURPLE AMETHYST NECKLACE W TASSEL,139.29999999999998,14,10,8.017356503782627e-06,0.99643764004214,C
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,138.75,37,14,7.98570147092491e-06,0.9964456257436108,C
84247E,PACK OF 12 CHRISTMAS FUN CARDS,138.65,47,13,7.979946010405322e-06,0.9964536056896213,C
22195,HEART MEASURING SPOONS LARGE,138.6,84,5,7.97706828014553e-06,0.9964615827579014,C
23304,SET 4 PICNIC CUTLERY CHERRY ,138.45,71,9,7.96843508936615e-06,0.9964695511929907,C
90086,CRYSTAL FROG PHONE CHARM,138.32999999999998,189,19,7.961528536742649e-06,0.9964775127215275,C
23417,BATHROOM HOOK,137.76,140,21,7.928722411781011e-06,0.9964854414439392,C
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,137.54,170,8,7.916060398637923e-06,0.9964933575043379,C
90123D,WHITE HEART OF GLASS BRACELET,136.85000000000002,23,8,7.876347721052785e-06,0.9965012338520589,C
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,136.85,161,20,7.876347721052783e-06,0.99650911019978,C
22869,NUMBER TILE COTTAGE GARDEN 1,136.5,70,20,7.856203609234234e-06,0.9965169664033892,C
35824P,"HANGING FLOWERS+MIRROR,PINK",136.44,324,3,7.852750332922484e-06,0.996524819153722,C
10120,DOGGY RUBBER,136.07999999999998,648,62,7.832030675051975e-06,0.996532651184397,C
90214A,"LETTER ""A"" BLING KEY RING",135.71,127,45,7.810735471129509e-06,0.9965404619198682,C
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",135.15,17,9,7.77850489221983e-06,0.9965482404247604,C
90002A,FLOWER BURST SILVER RING OPAL,135.0,36,14,7.769871701440451e-06,0.9965560102964619,C
20952,PORCELAIN CHERUB BELL SMALL,134.82,321,20,7.759511872505197e-06,0.9965637698083344,C
22870,NUMBER TILE COTTAGE GARDEN 2,134.54999999999998,69,17,7.743972129102316e-06,0.9965715137804635,C
21157,RED RETROSPOT WASHBAG,134.4,64,17,7.735338938322939e-06,0.9965792491194018,C
90081C,LILY BROOCH OLIVE COLOUR,133.65,27,13,7.692172984426047e-06,0.9965869412923862,C
84231,EASTER BUNNY WITH BASKET ON BACK,132.6,204,34,7.6317406489704e-06,0.9965945730330352,C
79192A,RETRO PLASTIC 70'S TRAY,132.5,106,30,7.625985188450813e-06,0.9966021990182237,C
84510C,SET OF 4 POLKADOTS COASTERS,132.45,109,29,7.62310745819102e-06,0.9966098221256818,C
23081,GREEN METAL BOX TOP SECRET,132.0,16,4,7.5972078858528855e-06,0.9966174193335677,C
23066,SMALL JEWELLERY STAND,132.0,16,6,7.5972078858528855e-06,0.9966250165414536,C
45013,FOLDING SHOE TIDY,132.0,48,8,7.5972078858528855e-06,0.9966326137493395,C
23465,TUSCAN VILLA BIRD FEEDER,132.0,16,8,7.5972078858528855e-06,0.9966402109572254,C
22344,PARTY PIZZA DISH PINK RETROSPOT,131.75,155,19,7.582819234553922e-06,0.99664779377646,C
37467,PIG MUG IN TWO COLOUR DESIGNS,131.44,212,28,7.564977306943207e-06,0.9966553587537669,C
77079,DOLPHIN WINDMILL,131.44,62,11,7.564977306943207e-06,0.9966629237310738,C
82011A,"BATHROOM SCALES, TROPICAL BEACH",131.25,35,23,7.554041931955994e-06,0.9966704777730058,C
90013C,GREEN VINTAGE EARRINGS ,131.25,35,10,7.554041931955994e-06,0.9966780318149377,C
90003D,CRYSTAL PAIR HEART HAIR SLIDES,131.25,35,15,7.554041931955994e-06,0.9966855858568697,C
48179,DOOR MAT SWEET HOME,131.25,28,6,7.554041931955994e-06,0.9966931398988017,C
84527,FLAMES SUNGLASSES PINK LENSES,131.25,71,19,7.554041931955994e-06,0.9967006939407337,C
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,130.9,46,15,7.533897820137446e-06,0.9967082278385538,C
84925E,FLOWERS WALL THERMOMETER,130.05,75,3,7.484976405720969e-06,0.9967157128149595,C
20899,VINTAGE NOTEBOOK RED ROSE,129.8,44,12,7.470587754422005e-06,0.9967231834027139,C
17011D,ORIGAMI ROSE INCENSE+FLOWER,129.3,207,2,7.441810451824077e-06,0.9967306252131658,C
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",128.75,103,9,7.410155418966357e-06,0.9967380353685847,C
20821,GOLDIE LOOKING MIRROR,128.70000000000002,26,10,7.407277688706565e-06,0.9967454426462734,C
84874B,BLUE TRAVEL FIRST AID KIT,128.7,78,28,7.407277688706563e-06,0.9967528499239621,C
37330,BIG POLKADOT MUG,128.33999999999997,78,5,7.386558030836055e-06,0.9967602364819929,C
16119,FUNKY GIRL ADDRESS BOOK,128.21,271,7,7.3790759321605955e-06,0.996767615557925,C
90175B,PINK GLASS CHUNKY CHARM BRACELET,127.8,15,7,7.3554785440302935e-06,0.9967749710364691,C
72812,LARGE ZINC GLASS CANDLEHOLDER,127.68,55,10,7.348571991406792e-06,0.9967823196084604,C
22848,"BREAD BIN, DINER STYLE, PINK",127.6,8,3,7.3439676229911225e-06,0.9967896635760835,C
90013D,PURPLE VINTAGE EARRINGS,127.5,34,8,7.3382121624715375e-06,0.9967970017882459,C
84782B,BLACK 3 TIER GLASS PLATE STAND,127.5,10,6,7.3382121624715375e-06,0.9968043400004084,C
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,127.5,15,9,7.3382121624715375e-06,0.9968116782125709,C
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,127.2,36,4,7.3209457809127815e-06,0.9968189991583518,C
46137D,GREEN CHENILLE SHAGGY RUG,126.85,43,3,7.300801669094231e-06,0.9968262999600209,C
85179C,PINK BITTY LIGHT CHAIN,126.85,77,10,7.300801669094231e-06,0.99683360076169,C
23303,SET 4 PICNIC CUTLERY FONDANT,126.75,65,6,7.295046208574646e-06,0.9968408958078986,C
23020,GLASS SONGBIRD STORAGE JAR,126.7,11,3,7.292168478314854e-06,0.9968481879763769,C
82607E,GLASS BONBON JAR. D'AMANDES,126.25,101,25,7.266268905976718e-06,0.9968554542452829,C
47593B,SCOTTIES DESIGN BABY BIB,126.25,101,17,7.266268905976718e-06,0.9968627205141889,C
84255B,ORANGE COCKTAIL GLASS LAMP,126.00000000000001,60,14,7.251880254677756e-06,0.9968699723944435,C
22882,NUMBER TILE VINTAGE FONT 3,125.89,91,25,7.2455492481062106e-06,0.9968772179436917,C
23065,LARGE JEWELLERY STAND,125.0,10,4,7.194325649481899e-06,0.9968844122693411,C
84709A,SILVER OVAL JEWELLED MIRROR,124.95,21,11,7.191447919222107e-06,0.9968916037172604,C
84622,PINK GINGHAM ROSE CUSHION COVER,124.95,21,7,7.191447919222107e-06,0.9968987951651797,C
35816P,"ACRYLIC JEWEL ANGEL,PINK",124.88,292,7,7.1874190968583966e-06,0.9969059825842765,C
10080,GROOVY CACTUS INFLATABLE,124.60999999999999,303,26,7.171879353455515e-06,0.99691315446363,C
84661C,PINK SQUARE TABLE CLOCK,124.55000000000001,137,12,7.1684260771437655e-06,0.9969203228897072,C
71496A,A4 WALL TIDY BLUE OFFICE,124.44000000000001,228,8,7.162095070572221e-06,0.9969274849847778,C
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,124.2,102,11,7.148281965325215e-06,0.9969346332667431,C
84927A,WAKE UP COCKEREL TILE HOOK,124.17,218,25,7.146555327169339e-06,0.9969417798220703,C
90162C,ANT SILVER FUSCHIA BOUDICCA RING,123.90000000000002,42,16,7.13101558376646e-06,0.9969489108376541,C
22359,"GLASS JAR, KINGS CHOICE SOAP",123.9,42,8,7.131015583766459e-06,0.9969560418532379,C
85185B,PINK HORSE SOCK PUPPET KIT,123.9,42,14,7.131015583766459e-06,0.9969631728688217,C
35015,JACOBS LADDER SMALL,123.84,2064,38,7.1275623074547075e-06,0.9969703004311292,C
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,123.75,33,12,7.122382392987081e-06,0.9969774228135222,C
20816,GOLD FLOWER CUSHION COVER ,123.6,24,7,7.1137492022077015e-06,0.9969845365627245,C
22850,BREAD BIN DINER STYLE BLACK,123.6,8,1,7.1137492022077015e-06,0.9969916503119267,C
84228,HEN HOUSE W CHICK STANDING,123.36,308,20,7.099936096960697e-06,0.9969987502480236,C
84559D,3D SHEET OF SEA WORLD STICKERS,123.25,145,29,7.093605090389153e-06,0.9970058438531141,C
21087,SET/6 POSIES PAPER CUPS,123.22,220,20,7.091878452233277e-06,0.9970129357315664,C
23454,SET OF 3 MINI HANGING PORTRAITS,123.2,32,2,7.0907273601293604e-06,0.9970200264589265,C
23457,LARGE PARLOUR FRAME,122.85,27,2,7.07058324831081e-06,0.9970270970421748,C
22869,"NUMBER TILE COTTAGE GARDEN, 1",122.85,63,7,7.07058324831081e-06,0.9970341676254232,C
22832,SWEETHEART WIRE WALL TIDY,122.6,12,3,7.056194597011847e-06,0.9970412238200203,C
84367,LA STREGA CANVAS PICTURE ,122.55000000000001,73,7,7.053316866752055e-06,0.997048277136887,C
79308B,MOSAIC CANDLE DISH BLUE PURPLE,122.4,144,2,7.0446836759726766e-06,0.997055321820563,C
16168S,FUNKY MONKEY GIFT BAG SMALL,121.86,1274,7,7.0136041891669145e-06,0.9970623354247522,C
79532,MOSAIC GLASS BALL CANDLEHOLDER,121.25,97,18,6.9784958799974424e-06,0.9970693139206322,C
22535,MAGIC SLATE BUNNIES AT HOME ,120.96000000000001,288,6,6.961805044490645e-06,0.9970762757256767,C
22536,MAGIC SLATE FIDO,120.96000000000001,288,6,6.961805044490645e-06,0.9970832375307211,C
22534,MAGIC SLATE SPACEBOY ,120.96000000000001,288,6,6.961805044490645e-06,0.9970901993357656,C
23438,GIFT BAG LARGE SPOT ,120.0,96,6,6.906552623502623e-06,0.9970971058883891,C
85166A,WHITE METAL BAROQUE PHOTO FRAME,120.0,72,8,6.906552623502623e-06,0.9971040124410125,C
84509F,NEW ENGLAND PLACEMATS,120.0,32,10,6.906552623502623e-06,0.997110918993636,C
35911B,PINK/FLOWER RABBIT EGG WARMER ,119.7,57,13,6.889286241943867e-06,0.997117808279878,C
23463,VINTAGE ZINC WATERING CAN,119.39999999999999,12,7,6.8720198603851095e-06,0.9971246802997383,C
90151,SILVER/NATURAL SHELL NECKLACE,119.0,14,7,6.8489980183067684e-06,0.9971315292977566,C
84656,WHITE ROSE C/COVER,119.0,20,12,6.8489980183067684e-06,0.9971383782957749,C
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,118.94999999999999,61,6,6.846120288046975e-06,0.9971452244160629,C
23280,FOLDING MIRROR HOT PINK ,118.92000000000002,156,5,6.844393649891101e-06,0.9971520688097127,C
22972,CHILDRENS SPACEBOY MUG,118.80000000000001,72,5,6.837487097267598e-06,0.99715890629681,C
21228,"POCKET MIRROR ""GLAMOROUS""",118.75,95,29,6.834609367007804e-06,0.997165740906177,C
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,118.65,7,6,6.828853906488219e-06,0.9971725697600835,C
35933,PINK STOCKING CHRISTMAS DECORATION,118.56,312,23,6.823673992020592e-06,0.9971793934340756,C
44242B,PINK FEATHERS CURTAIN,117.78,106,8,6.778781399967825e-06,0.9971861722154756,C
90214C,"LETTER ""C"" BLING KEY RING",117.53999999999999,114,35,6.764968294720819e-06,0.9971929371837703,C
35824C,"HANGING FLOWERS+MIRROR,CLEAR",117.05,235,8,6.7367665381748505e-06,0.9971996739503085,C
23244,STORAGE TIN VINTAGE LEAF,117.0,60,7,6.733888807915058e-06,0.9972064078391164,C
22877,NUMBER TILE COTTAGE GARDEN 9,117.0,60,16,6.733888807915058e-06,0.9972131417279243,C
47593A,CAROUSEL PONIES BABY BIB,116.87,115,28,6.726406709239597e-06,0.9972198681346336,C
84858A,NATURAL RIVIERA HANDBAG,116.7,52,7,6.716622426356302e-06,0.9972265847570599,C
72038P,PRICE'S CANDLE PEACH,116.5,1050,9,6.70511150531713e-06,0.9972332898685653,C
16206B,RED PURSE WITH PINK HEART,116.4,96,16,6.699356044797545e-06,0.9972399892246101,C
90144,SILVER DROP EARRINGS WITH FLOWER,116.25,31,11,6.690722854018167e-06,0.9972466799474641,C
84751B,BLACK MEDIUM GLASS CAKE STAND,115.86,38,19,6.668276557991783e-06,0.9972533482240221,C
90030C,BROWN KUKUI COCONUT SEED NECKLACE,115.65,81,10,6.656190090900654e-06,0.997260004414113,C
23209,LUNCH BAG VINTAGE DOILEY ,115.5,70,4,6.647556900121275e-06,0.9972666519710132,C
22878,NUMBER TILE COTTAGE GARDEN No,115.5,55,13,6.647556900121275e-06,0.9972732995279133,C
20848,ZINC HEART LATTICE CHARGER SMALL,115.05000000000001,39,12,6.621657327783141e-06,0.9972799211852411,C
22872,NUMBER TILE COTTAGE GARDEN 4,115.05,59,16,6.62165732778314e-06,0.9972865428425689,C
23185,FRENCH STYLE STORAGE JAR JAM,114.85,317,30,6.610146406743969e-06,0.9972931529889757,C
90214S,"LETTER ""S"" BLING KEY RING",114.75,111,35,6.604390946224384e-06,0.9972997573799219,C
90065A,WHITE VINTAGE CRYSTAL BRACELET,114.75,17,7,6.604390946224384e-06,0.9973063617708682,C
22885,NUMBER TILE VINTAGE FONT 6 ,114.19,85,16,6.572160367314704e-06,0.9973129339312355,C
23535,WALL ART BICYCLE SAFTEY ,114.15,21,3,6.569858183106871e-06,0.9973195037894187,C
46776D,WOVEN SUNSET CUSHION COVER ,113.85,23,9,6.552591801548113e-06,0.9973260563812203,C
22877,"NUMBER TILE COTTAGE GARDEN, 9",113.1,58,4,6.509425847651222e-06,0.997332565807068,C
22874,NUMBER TILE COTTAGE GARDEN 6,113.1,58,15,6.509425847651222e-06,0.9973390752329157,C
85190,PINK FLOWER HANGING HEART ,113.05,133,14,6.506548117391429e-06,0.997345581781033,C
82607C,GLASS BONBON JAR. SUPERFINES,112.5,90,21,6.47489308453371e-06,0.9973520566741176,C
84462,3 PINK HEN+CHICKS IN BASKET,112.35,99,13,6.466259893754331e-06,0.9973585229340114,C
44236,PINK/PURPLE CIRCLE CURTAIN,112.32000000000001,64,12,6.464533255598456e-06,0.997364987467267,C
90214K,"LETTER ""K"" BLING KEY RING",112.25,109,45,6.4605044332347456e-06,0.9973714479717002,C
20896,VINTAGE NOTEBOOK PINK FLOWER,112.10000000000001,38,13,6.451871242455368e-06,0.9973778998429427,C
71510,SQUARE METAL CANDLEHOLDER BASE,112.05,177,17,6.448993512195575e-06,0.9973843488364549,C
17014A,ORIGAMI VANILLA INCENSE CONES,111.81,247,9,6.4351804069485694e-06,0.9973907840168619,C
21412,VINTAGE GOLD TINSEL REEL,111.3,233,42,6.405827558298683e-06,0.9973971898444202,C
84288B,SET/2 BLUE  NOODLE BASKETS,111.14999999999999,57,21,6.397194367519305e-06,0.9974035870387877,C
22873,"NUMBER TILE COTTAGE GARDEN, 5",111.14999999999999,57,3,6.397194367519305e-06,0.9974099842331553,C
84493,BLUE/PINK NEST STRIPE BOX,111.12,1142,5,6.39546772936343e-06,0.9974163797008847,C
90170,DAISY HAIR BAND,110.55000000000001,67,10,6.362661604401793e-06,0.9974227423624891,C
90024D,NEW BAROQUE B'FLY NECKLACE PINK,110.5,13,11,6.359783874141999e-06,0.9974291021463632,C
20693,FLORAL DINOSAUR GREEN,110.5,26,12,6.359783874141999e-06,0.9974354619302372,C
21004,ROSE DU SUD CHILDRENS APRON,110.5,26,15,6.359783874141999e-06,0.9974418217141113,C
23496,PANTRY KITCHEN THERMOMETER ,110.0,88,22,6.3310065715440715e-06,0.9974481527206829,C
78026,SEAGRASS S/3 SQU LAUNDRY BOX,110.0,11,1,6.3310065715440715e-06,0.9974544837272544,C
84886,BLUE METAL WALL SHELF,109.44999999999999,11,8,6.29935153868635e-06,0.9974607830787932,C
23578,SNACK TRAY RED GINGHAM,109.2,56,11,6.284962887387388e-06,0.9974670680416805,C
22875,"NUMBER TILE COTTAGE GARDEN, 7",109.19999999999999,56,2,6.284962887387387e-06,0.9974733530045679,C
22876,"NUMBER TILE COTTAGE GARDEN, 8",109.19999999999999,56,2,6.284962887387387e-06,0.9974796379674552,C
22870,"NUMBER TILE COTTAGE GARDEN, 2",109.19999999999999,56,2,6.284962887387387e-06,0.9974859229303426,C
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",109.19999999999999,56,2,6.284962887387387e-06,0.9974922078932299,C
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",109.19999999999999,56,2,6.284962887387387e-06,0.9974984928561172,C
22872,"NUMBER TILE COTTAGE GARDEN, 4",109.19999999999999,56,2,6.284962887387387e-06,0.9975047778190046,C
22874,"NUMBER TILE COTTAGE GARDEN, 6",109.19999999999999,56,2,6.284962887387387e-06,0.9975110627818919,C
72134,COLUMBIAN  CUBE CANDLE ,109.16,320,20,6.282660703179553e-06,0.9975173454425951,C
90129D,AMBER GLASS TASSLE BAG CHARM,109.15000000000002,37,12,6.282085157127596e-06,0.9975236275277521,C
90129E,PURPLE GLASS TASSLE BAG CHARM,109.15,37,10,6.282085157127595e-06,0.9975299096129092,C
90158,ST TROPEZ NECKLACE,108.9,22,11,6.267696505828631e-06,0.997536177309415,C
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,108.9,22,7,6.267696505828631e-06,0.9975424450059208,C
90173,PAIR BUTTERFLY HAIR CLIPS,108.75,29,7,6.259063315049252e-06,0.9975487040692359,C
90199B,5 STRAND GLASS NECKLACE AMETHYST,107.94999999999999,17,12,6.213019630892568e-06,0.9975549170888668,C
90214L,"LETTER ""L"" BLING KEY RING",107.94,114,29,6.212444084840609e-06,0.9975611295329516,C
23041,PAPER LANTERN 6 POINT SNOW STAR,107.9,26,6,6.210141900632776e-06,0.9975673396748522,C
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,107.5,86,23,6.187120058554433e-06,0.9975735267949107,C
22868,NUMBER TILE COTTAGE GARDEN 0 ,107.25,55,12,6.17273140725547e-06,0.997579699526318,C
23455,SMALL PARLOUR FRAME,106.98000000000002,42,2,6.1571916638525895e-06,0.9975858567179818,C
48103,DOORMAT KISS MY.......,106.58,22,2,6.134169821774247e-06,0.9975919908878036,C
22135,MINI LADLE LOVE HEART PINK,106.56,242,45,6.13301872967033e-06,0.9975981239065332,C
71495B,CD WALL TIDY RED FLOWERS,106.56,288,12,6.13301872967033e-06,0.9976042569252629,C
22881,NUMBER TILE VINTAGE FONT 2,106.39,81,14,6.123234446787034e-06,0.9976103801597097,C
23477,WOODLAND LARGE BLUE FELT HEART,106.25,85,8,6.115176802059615e-06,0.9976164953365118,C
90194,SILVER LARIAT BLACK STONE EARRINGS,106.25,25,14,6.115176802059615e-06,0.9976226105133138,C
22445,PENCIL CASE GINGHAM FOREST,106.20000000000002,36,4,6.112299071799823e-06,0.9976287228123856,C
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,106.20000000000002,36,13,6.112299071799823e-06,0.9976348351114573,C
90108,BLUE BLOSSOM HAIR CLIP,106.05,101,13,6.103665881020443e-06,0.9976409387773384,C
22875,NUMBER TILE COTTAGE GARDEN 7,105.3,54,16,6.060499927123552e-06,0.9976469992772655,C
22433,WATERING CAN PINK BUNNY,105.3,54,5,6.060499927123552e-06,0.9976530597771927,C
17090D,VANILLA INCENSE 40 CONES IN TIN,105.2,88,28,6.054744466603967e-06,0.9976591145216592,C
79144B,PAINTED LIGHTBULB STAR+ MOON,105.17999999999999,259,40,6.053593374500049e-06,0.9976651681150337,C
16169D,WRAP WINTER FOREST,105.0,250,9,6.043233545564796e-06,0.9976712113485793,C
23574,PACKING CHARGE,105.0,14,14,6.043233545564796e-06,0.9976772545821249,C
84199,GLOW IN DARK DOLPHINS,104.79,511,62,6.031147078473666e-06,0.9976832857292033,C
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,104.55,123,19,6.01733397322666e-06,0.9976893030631765,C
23151,ZINC SWEETHEART SOAP DISH,104.41,59,19,6.009276328499241e-06,0.997695312339505,C
21118,SHOPPING BAG DOORSTOP,104.25,69,7,6.000067591667904e-06,0.9977013124070967,C
20698,LITTLE PINK MONSTER SOFT TOY,104.25,43,18,6.000067591667904e-06,0.9977073124746884,C
90049,IVORY GOLD METAL BAG CHARM,104.07,19,5,5.98970776273265e-06,0.9977133021824511,C
