StockCode,Description,ABC_Class,Velocity,AvgDailyQty,SafetyStock,ReorderPoint,CurrentStock,EOQ,ReorderRecommended
77081,FLOWER WINDMILL,C,Normal,12.166666666666666,922.8,1008.0,1058.0,298.0,0
46775E,CANDY POP CHUNKY KNITTED THROW ,C,Slow Moving,1.875,28.9,42.0,19.0,117.0,1
23137,ZINC WIRE SWEETHEART LETTER TRAY,C,Normal,4.444444444444445,304.9,336.0,202.0,180.0,1
90032,IVORY SHELL HEART NECKLACE,C,Slow Moving,2.25,110.2,126.0,151.0,128.0,0
90085,CRYSTAL STILETTO PHONE CHARM,C,Normal,19.8,2129.4,2268.0,3402.0,380.0,0
22134,MINI LADLE LOVE HEART RED ,C,Normal,13.125,3940.1,4032.0,4838.0,310.0,0
85033S,SET/6 SILVER REINDEER T-LIGHTS,C,Normal,9.307692307692308,480.8,546.0,164.0,261.0,1
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,C,Slow Moving,1.4,46.2,56.0,34.0,101.0,1
21341,KASBAH LANTERN WITH GLASS ,C,Normal,4.666666666666667,303.3,336.0,403.0,185.0,0
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,C,Slow Moving,1.8666666666666667,70.9,84.0,50.0,117.0,1
20836,FRENCH PAISLEY CUSHION COVER,C,Normal,10.666666666666666,261.3,336.0,504.0,279.0,0
84671B,CROCHET BEAR WITH BLUE STRIPES,C,Normal,7.0,287.0,336.0,101.0,226.0,1
85089,CANDY SPOT BUNNY,C,Normal,4.833333333333333,134.2,168.0,202.0,188.0,0
16052,TEATIME PUSH DOWN RUBBER,C,Fast Moving,40.5,4238.5,4522.0,4070.0,544.0,1
79030A,"TUMBLER, ENGLISH ROSE",C,Normal,9.4375,269.9,336.0,151.0,262.0,1
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,C,Normal,6.0,294.0,336.0,101.0,209.0,1
45016,DECORATIVE NET CANOPY LEOPARD,C,Normal,12.166666666666666,306.8,392.0,647.0,298.0,0
22328,"ROUND SNACK BOXES ,SET 4, FRUITS ",C,Normal,16.8,302.4,420.0,315.0,350.0,1
23015,CORDIAL GLASS JUG,C,Slow Moving,2.3076923076923075,81.8,98.0,132.0,130.0,0
23476,WOODLAND LARGE RED FELT HEART,C,Normal,15.23076923076923,229.4,336.0,554.0,333.0,0
23168,CLASSIC SUGAR DISPENSER,C,Normal,21.6,520.8,672.0,504.0,397.0,1
23474,WOODLAND SMALL BLUE FELT HEART,C,Normal,13.5,255.5,350.0,105.0,314.0,1
35914,PINK CHICK EGG WARMER + EGG CUP,C,Normal,6.730769230769231,288.9,336.0,151.0,222.0,1
84924D,LA PALMIERA METAL SIGN CALENDAR,C,Fast Moving,63.333333333333336,4764.7,5208.0,2344.0,680.0,1
21321,GLASS CHALICE BLUE  LARGE ,C,Normal,9.0,539.0,602.0,722.0,256.0,0
35979,SIX STRING SCANDINAVIAN HEART DECS,C,Normal,5.533333333333333,157.3,196.0,176.0,201.0,1
90201D,GREEN ENAMEL FLOWER RING,C,Normal,5.1875,215.7,252.0,227.0,195.0,1
22175,PINK OWL DECORATION,C,Fast Moving,96.0,672.0,1344.0,2218.0,837.0,0
22176,BLUE OWL DECORATION,C,Fast Moving,96.0,672.0,1344.0,2218.0,837.0,0
84508C,BLUE CIRCLES DESIGN TEDDY,C,Normal,2.6666666666666665,65.3,84.0,88.0,140.0,0
72739B,WHITE CHOCOLATE SCENT CANDLE,C,Fast Moving,43.875,1708.9,2016.0,3024.0,566.0,0
47481,50CM METAL STRING WITH  7 CLIPS,C,Normal,9.028571428571428,1952.8,2016.0,907.0,257.0,1
84906,PINK B'FLY C/COVER W BOBBLES,C,Normal,2.9285714285714284,105.5,126.0,189.0,146.0,0
21388,IVORY HANGING DECORATION  CHICKEN,C,Normal,13.045454545454545,664.7,756.0,567.0,309.0,1
20615,BLUE POLKADOT PASSPORT COVER,C,Normal,6.051282051282051,237.6,280.0,420.0,210.0,0
22257,FELT FARM ANIMAL SHEEP,C,Normal,13.416666666666666,1922.1,2016.0,1210.0,313.0,1
35833P,4 PINK FLOCK CHRISTMAS BALLS,C,Normal,3.926829268292683,154.5,182.0,273.0,169.0,0
23149,ANTIQUE IVORY WIRE BOWL SMALL,C,Normal,5.705882352941177,170.1,210.0,346.0,204.0,0
79190D,RETRO PLASTIC DAISY TRAY,C,Normal,8.214285714285714,152.5,210.0,189.0,245.0,1
16156L,"WRAP, CAROUSEL",C,Normal,27.38095238095238,508.3,700.0,630.0,447.0,1
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,C,Normal,8.833333333333334,610.2,672.0,706.0,254.0,0
90191,SILVER LARIAT 40CM,C,Slow Moving,2.2857142857142856,68.0,84.0,126.0,129.0,0
85103, SILVER T-LIGHT SETTING,C,Normal,2.8461538461538463,148.1,168.0,126.0,144.0,1
23495,SET OF 3 PANTRY WOODEN SPOONS,C,Normal,9.6,268.8,336.0,554.0,265.0,0
84984D,ORIENTAL RED CUSHION COVER ,C,Normal,13.2,1307.6,1400.0,1890.0,310.0,0
21722,SWEET PUDDING STICKER SHEET,C,Normal,7.621621621621622,1122.6,1176.0,1588.0,236.0,0
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,C,Normal,20.0,532.0,672.0,302.0,382.0,1
46776C,WOVEN FROST CUSHION COVER,C,Normal,6.0,798.0,840.0,882.0,209.0,0
23028,DOORKNOB CRACKED GLAZE BLUE,C,Fast Moving,54.0,1638.0,2016.0,2722.0,628.0,0
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,C,Normal,6.222222222222222,236.4,280.0,210.0,213.0,1
84629,WHITE 3 FRAME BIRDS AND TREE ,C,Slow Moving,2.0,56.0,70.0,116.0,121.0,0
90081A,LILY BROOCH AMETHYST COLOUR,C,Slow Moving,2.1818181818181817,68.7,84.0,113.0,126.0,0
44217M,MULTICOLOUR FEATHERS CURTAIN,C,Fast Moving,72.0,504.0,1008.0,1512.0,725.0,0
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,C,Normal,21.818181818181817,2535.3,2688.0,2016.0,399.0,1
20616,CHERRY BLOSSOM PASSPORT COVER,C,Normal,4.372093023255814,641.4,672.0,1109.0,179.0,0
79328,BLUE FLOCK GLASS CANDLEHOLDER,C,Fast Moving,53.27272727272727,1643.1,2016.0,3326.0,624.0,0
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,C,Normal,29.6875,1808.2,2016.0,2117.0,466.0,0
22954,HEN PARTY CORDON BARRIER TAPE,C,Normal,5.371428571428571,298.4,336.0,554.0,198.0,0
20855,PINK PATCH PURSE BLUE HEART,C,Normal,3.227272727272727,327.4,350.0,473.0,153.0,0
84597B,RETRO BROWN BALL ASHTRAY ,C,Normal,10.833333333333334,260.2,336.0,353.0,281.0,0
23567,EGG CUP HENRIETTA HEN PINK,C,Normal,13.357142857142858,242.5,336.0,403.0,312.0,0
22129,PARTY CONES CANDY DECORATION,C,Normal,37.0,3101.0,3360.0,5040.0,520.0,0
37483,ENGLISH ROSE MUG IN GIFT BOX,C,Normal,17.875,1582.9,1708.0,2562.0,361.0,0
23475,WOODLAND SMALL PINK FELT HEART,C,Normal,14.0,406.0,504.0,151.0,320.0,1
16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,C,Normal,12.75,414.8,504.0,454.0,305.0,1
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,C,Fast Moving,54.7,2977.1,3360.0,3024.0,632.0,1
23447,PINK BUNNY EASTER EGG BASKET,C,Normal,39.5,1739.5,2016.0,3024.0,537.0,0
22842,"BISCUIT TIN, RED,IVORY, VINTAGE",C,Normal,7.4,144.2,196.0,88.0,232.0,1
84926F,PSYCHEDELIC TILE COASTER,C,Normal,16.03448275862069,1231.8,1344.0,1210.0,342.0,1
23446,BLUE BUNNY EASTER EGG BASKET,C,Fast Moving,52.333333333333336,1649.7,2016.0,3024.0,618.0,0
20736,PINK MINI TAPE MEASURE ,C,Normal,20.428571428571427,1257.0,1400.0,1050.0,386.0,1
84461,12 PINK HEN+CHICKS IN BASKET,C,Normal,3.0,147.0,168.0,252.0,148.0,0
20795,LARGE BLUE PROVENCAL CERAMIC BALL,C,Normal,6.823529411764706,456.2,504.0,378.0,223.0,1
90146,FINE SILVER NECKLACE W PASTEL FLOWE,C,Normal,2.6923076923076925,107.2,126.0,132.0,140.0,0
84661A,WHITE SQUARE TABLE CLOCK,C,Normal,9.666666666666666,618.3,686.0,617.0,266.0,1
35096A,BLUE VICTORIAN FABRIC HEART BOX,C,Fast Moving,44.375,7207.4,7518.0,3383.0,569.0,1
20987,GEISHA GIRL CHOPSTICKS SET/5,C,Normal,23.4,466.2,630.0,945.0,413.0,0
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,C,Normal,12.133333333333333,251.1,336.0,252.0,298.0,1
72781,BLACK SILOUETTE CANDLE PLATE ,C,Normal,8.571428571428571,612.0,672.0,1109.0,250.0,0
84927F,PSYCHEDELIC TILE HOOK,C,Normal,6.48,458.6,504.0,227.0,217.0,1
20906,VINTAGE NOTEBOOK BEAUTY GIRL,C,Normal,2.75,92.8,112.0,168.0,142.0,0
10123C,HEARTS WRAPPING TAPE ,C,Normal,14.952380952380953,1911.3,2016.0,907.0,330.0,1
72750D,F.FAIRY S/3 CANDLE/GLASS,C,Normal,10.0,378.0,448.0,403.0,270.0,1
23522,WALL ART DOG AND BALL ,C,Normal,5.5625,213.1,252.0,151.0,202.0,1
47471,RAINBOW PEGS PHOTO CLIP STRING,C,Normal,9.292682926829269,1279.0,1344.0,403.0,260.0,1
84532B,FAIRY CAKES RECTANGLUAR BOXES,C,Slow Moving,1.7272727272727273,43.9,56.0,92.0,112.0,0
23003,TRAVEL CARD WALLET VINTAGE ROSE ,C,Normal,12.880952380952381,2625.8,2716.0,1630.0,307.0,1
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,C,Normal,20.1,531.3,672.0,706.0,383.0,0
20869,GOLD FABRIC MIRROR,C,Normal,15.3,3252.9,3360.0,5040.0,334.0,0
17038,PORCELAIN BUDAH INCENSE HOLDER,C,Fast Moving,84.13333333333334,2211.1,2800.0,840.0,784.0,1
TEST001,This is a test product.,C,Normal,8.333333333333334,221.7,280.0,210.0,247.0,1
84529C,YELLOW KNITTED KIDS RUCKSACK,C,Normal,3.0,63.0,84.0,126.0,148.0,0
44234,ASSORTED CIRCULAR MOBILE,C,Normal,29.641025641025642,5840.5,6048.0,5443.0,465.0,1
37508,NEW ENGLAND CERAMIC CAKE SERVER,C,Slow Moving,2.289473684210526,138.0,154.0,69.0,129.0,1
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,C,Normal,4.8,526.4,560.0,588.0,187.0,0
21144,PINK POODLE HANGING DECORATION ,C,Normal,15.303030303030303,578.9,686.0,309.0,334.0,1
90070,RUBY GLASS CLUSTER BRACELET,C,Normal,3.7,142.1,168.0,227.0,164.0,0
72739C,DARK CHOCOLATE SCENTCANDLE,C,Normal,29.1,1644.3,1848.0,2218.0,461.0,0
84499,BLACK FLOWER CANDLE PLATE,C,Normal,15.473684210526315,983.7,1092.0,1147.0,336.0,0
16258B,DAISY ERASERS IN BAG,C,Fast Moving,112.66666666666667,6575.3,7364.0,2209.0,907.0,1
90090,PINK CRYSTAL HEART PHONE CHARM,C,Normal,18.428571428571427,1383.0,1512.0,454.0,367.0,1
85168A,WHITE BAROQUE CARRIAGE CLOCK,C,Slow Moving,1.4666666666666666,45.7,56.0,84.0,103.0,0
90014C,SILVER/BLACK ORBIT NECKLACE,C,Slow Moving,1.6923076923076923,58.2,70.0,94.0,111.0,0
72225D,VANILLA SCENT CAKE CANDLE ,C,Fast Moving,96.0,7392.0,8064.0,9677.0,837.0,0
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,C,Fast Moving,44.30769230769231,697.8,1008.0,1058.0,569.0,0
20661,BLUE POLKADOT PURSE ,C,Normal,29.5,3993.5,4200.0,1260.0,464.0,1
84993B,75 BLACK PETIT FOUR CASES,C,Normal,7.550724637681159,619.1,672.0,706.0,235.0,0
22845,VINTAGE CAT FOOD CONTAINER,C,Normal,6.8,288.4,336.0,403.0,223.0,0
90157,RIVIERA NECKLACE,C,Normal,2.75,64.8,84.0,101.0,142.0,0
17013B,ORIGAMI JASMINE INCENSE IN TUBE,C,Fast Moving,127.5,927.5,1820.0,819.0,965.0,1
17011C,ORIGAMI LAVENDER INCENSE+FLOWER,C,Fast Moving,334.0,2338.0,4676.0,2104.0,1561.0,1
22588,CARDHOLDER GINGHAM HEART,C,Fast Moving,51.0,987.0,1344.0,1210.0,610.0,1
35645,VINTAGE BEAD PINK JEWEL BOX,C,Slow Moving,2.125,41.1,56.0,76.0,125.0,0
90185C,BLACK DIAMANTE EXPANDABLE RING,C,Normal,3.0,77.0,98.0,29.0,148.0,1
90196A,PURPLE GEMSTONE NECKLACE 45CM,C,Slow Moving,1.8888888888888888,42.8,56.0,92.0,117.0,0
22899,CHILDRENS APRON DOLLY GIRL ,C,Normal,10.3,263.9,336.0,454.0,274.0,0
23360,SET 8 CANDLES VINTAGE DOILEY,C,Normal,20.333333333333332,865.7,1008.0,1512.0,385.0,0
84807,RED POPPY ARTIFICIAL FLOWER,C,Normal,33.285714285714285,2161.0,2394.0,3232.0,493.0,0
20799,PINK MILKSHAKE GLASS,C,Normal,12.846153846153847,1366.1,1456.0,437.0,306.0,1
84902,PINK KNITTED COW STUFFED TOY,C,Slow Moving,2.0714285714285716,69.5,84.0,126.0,123.0,0
23141,TRIPLE WIRE HOOK PINK HEART,C,Normal,3.7777777777777777,141.6,168.0,227.0,166.0,0
22834,MINI HAND WARMER BABUSHKA DESIGN,C,Normal,27.0,483.0,672.0,403.0,444.0,1
72801D,4 SKY BLUE DINNER CANDLES,C,Normal,17.285714285714285,3239.0,3360.0,3528.0,355.0,0
84621,BLUE GINGHAM ROSE FLOOR CUSHION ,C,Slow Moving,2.076923076923077,41.5,56.0,34.0,123.0,1
62086A,PINK RETRO BIG FLOWER BAG,C,Normal,5.238095238095238,383.3,420.0,441.0,196.0,0
23580,SNACK TRAY HAPPY FOREST  ,C,Normal,11.0,315.0,392.0,412.0,283.0,0
22447,PIN CUSHION RUSSIAN DOLL BLUE,C,Normal,3.764705882352941,141.6,168.0,277.0,166.0,0
90114,SUMMER DAISIES BAG CHARM,C,Normal,4.666666666666667,583.3,616.0,554.0,185.0,1
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,C,Normal,7.0,231.0,280.0,294.0,226.0,0
20980,36 PENCILS TUBE POSY,C,Normal,4.384615384615385,193.3,224.0,67.0,179.0,1
84371,BIG PINK POODLE,C,Normal,7.0,259.0,308.0,323.0,226.0,0
84705C,PINK FLOCK PHOTO FRAME ,C,Normal,26.666666666666668,1493.3,1680.0,1260.0,441.0,1
51012C,"FEATHER DUSTER, COAL BLACK",C,Normal,9.444444444444445,605.9,672.0,806.0,263.0,0
84247C,PACK/12 BLUE REINDEER CARD,C,Normal,3.6,310.8,336.0,403.0,162.0,0
84725,FREESTYLE CANVAS ART PICTURE,C,Normal,5.115384615384615,636.2,672.0,1008.0,193.0,0
21639,ASSORTED TUTTI FRUTTI KEYRING,C,Normal,31.125,622.1,840.0,1386.0,477.0,0
85094,CANDY SPOT EGG WARMER RABBIT,C,Normal,16.026315789473685,1315.8,1428.0,2142.0,342.0,0
90210B,CLEAR ACRYLIC FACETED BANGLE,C,Normal,5.588235294117647,296.9,336.0,504.0,202.0,0
20818,GOLD TEDDY BEAR,C,Normal,3.95,308.4,336.0,353.0,170.0,0
21395,BLUE SPOTTY BEAKER ,C,Normal,5.4,130.2,168.0,277.0,199.0,0
21032,SPACE CADET WHITE,C,Normal,5.21875,243.5,280.0,378.0,195.0,0
47310M,SMALL POP BOX FUNKY MONKEY,C,Normal,5.931034482758621,630.5,672.0,806.0,208.0,0
85131B,BEADED CRYSTAL HEART GREEN ON STICK,C,Normal,13.75,1247.8,1344.0,1411.0,317.0,0
21268,VINTAGE BLUE TINSEL REEL,C,Normal,10.942857142857143,1267.4,1344.0,1210.0,283.0,1
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,C,Slow Moving,2.2,68.6,84.0,50.0,127.0,1
20827,GOLD APERITIF GLASS,C,Normal,21.625,856.6,1008.0,1663.0,397.0,0
35818P,"ACRYLIC JEWEL ICICLE, PINK",C,Normal,30.5,1802.5,2016.0,2419.0,472.0,0
90123A,PINK HEART OF GLASS BRACELET,C,Slow Moving,2.0588235294117645,41.6,56.0,84.0,123.0,0
47574B,ENGLISH ROSE SCENTED HANGING HEART,C,Slow Moving,2.130434782608696,97.1,112.0,101.0,125.0,1
23413,DECORATIVE VINTAGE COFFEE  BOX,C,Normal,4.0,140.0,168.0,50.0,171.0,1
17129F,DEEP BLUE GLASS GEMS IN BAG,C,Normal,19.75,869.8,1008.0,1361.0,380.0,0
37485,ENGLISH ROSE TEA SET IN GIFT BOX,C,Normal,3.2666666666666666,313.1,336.0,202.0,154.0,1
21493, VINTAGE DESIGN GIFT TAGS,C,Fast Moving,61.0,931.0,1358.0,1426.0,667.0,0
85131C,BEADED CRYSTAL HEART BLUE ON STICK,C,Normal,11.846153846153847,1261.1,1344.0,1210.0,294.0,1
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,C,Normal,24.65,835.4,1008.0,1058.0,424.0,0
84690,S/2 BEACH HUT STOOLS,C,Slow Moving,2.0,70.0,84.0,25.0,121.0,1
22984,"CARD, GINGHAM ROSE ",C,Normal,17.571428571428573,549.0,672.0,1109.0,358.0,0
37492A,YELLOW RED FLOWER PIGGY BANK,C,Normal,10.7,597.1,672.0,1008.0,279.0,0
84247K,"FOLK ART GREETING CARD,pack/12",C,Normal,3.0434782608695654,314.7,336.0,101.0,149.0,1
20814,SILVER FINCH DECORATION,C,Normal,18.7,877.1,1008.0,756.0,369.0,1
47343A,FUSCHIA FLOWER PURSE WITH BEADS,C,Normal,9.090909090909092,608.4,672.0,302.0,258.0,1
84882,GREEN WIRE STANDING CANDLE HOLDER,C,Slow Moving,2.1153846153846154,41.2,56.0,42.0,124.0,1
21734,SMALL MARAKESH LANTERN ON STICK,C,Normal,4.230769230769231,138.4,168.0,76.0,176.0,1
20652,BLUE POLKADOT LUGGAGE TAG ,C,Normal,3.697674418604651,170.1,196.0,235.0,164.0,0
21095,SET/6 POSIES PAPER PLATES,C,Normal,8.962962962962964,273.3,336.0,353.0,256.0,0
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,C,Normal,20.714285714285715,1199.0,1344.0,1210.0,389.0,1
90210D,PURPLE ACRYLIC FACETED BANGLE,C,Normal,10.916666666666666,763.6,840.0,1386.0,282.0,0
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,C,Normal,3.4285714285714284,60.0,84.0,50.0,158.0,1
84927E,FLOWERS TILE HOOK,C,Normal,20.375,2545.4,2688.0,3629.0,386.0,0
21367,MIRRORED WALL ART GENTS,C,Normal,4.780487804878049,638.5,672.0,504.0,187.0,1
84870C,GREEN GEISHA GIRL ,C,Normal,2.5714285714285716,94.0,112.0,168.0,137.0,0
84870B,BLUE GEISHA GIRL ,C,Slow Moving,2.347826086956522,95.6,112.0,151.0,131.0,0
72756, FAIRY CAKE CANDLES,C,Fast Moving,76.5,976.5,1512.0,2495.0,747.0,0
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",C,Fast Moving,50.75,3004.8,3360.0,5040.0,609.0,0
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,C,Normal,9.214285714285714,621.5,686.0,309.0,259.0,1
84723,CHERRY BLOSSOM CANVAS ART PICTURE,C,Normal,4.5,304.5,336.0,252.0,181.0,1
16202C,BEIGE PHOTO ALBUM,C,Normal,9.4,326.2,392.0,529.0,262.0,0
72754A,FLOWER FAIRY POTPOURRI CUSHION LILY,C,Fast Moving,73.0,2009.0,2520.0,2646.0,730.0,0
35824B,"HANGING FLOWERS+MIRROR,BLUE",C,Fast Moving,105.4,4302.2,5040.0,6804.0,877.0,0
16201A,PASTEL PINK PHOTO ALBUM,C,Normal,16.666666666666668,387.3,504.0,378.0,349.0,1
84706F,RED PEONY TABLE CLOCK,C,Slow Moving,2.0625,41.6,56.0,25.0,123.0,1
71053,WHITE MOROCCAN METAL LANTERN,C,Normal,6.714285714285714,303.0,350.0,525.0,221.0,0
84711B,PINK OVAL SHAPE TRINKET BOX,C,Slow Moving,1.6666666666666667,30.3,42.0,57.0,110.0,0
90124B,BLUE MURANO TWIST NECKLACE,C,Slow Moving,1.8181818181818181,43.3,56.0,67.0,115.0,0
35833G,4 GOLD FLOCK CHRISTMAS BALLS,C,Normal,5.04,160.7,196.0,294.0,192.0,0
21950,SET OF 6 DOTS CHOPSTICKS,C,Fast Moving,92.5,1872.5,2520.0,2268.0,822.0,1
22849,"BREAD BIN, DINER STYLE, MINT",C,Normal,4.333333333333333,39.7,70.0,105.0,178.0,0
21369,MIRRORED WALL ART SPLODGES,C,Normal,7.529411764705882,283.3,336.0,403.0,234.0,0
22326,"ROUND SNACK BOXES ,SET4, WOODLAND ",C,Normal,22.0,434.0,588.0,529.0,401.0,1
84927D,LA PALMIERA TILE HOOK,C,Fast Moving,41.26086956521739,5759.2,6048.0,2722.0,549.0,1
17014D,ORIGAMI ROSE INCENSE CONES,C,Fast Moving,95.2,2021.6,2688.0,3226.0,834.0,0
46776E,WOVEN CANDY CUSHION COVER ,C,Normal,8.454545454545455,780.8,840.0,1008.0,248.0,0
21372,MIRRORED WALL ART TABLE LAMP,C,Normal,4.2727272727272725,306.1,336.0,504.0,177.0,0
47504F,ENGLISH ROSE TORCH,C,Fast Moving,75.14285714285714,6222.0,6748.0,10122.0,741.0,0
90161A,ANT COPPER RED BOUDICCA BRACELET,C,Normal,2.7857142857142856,120.5,140.0,84.0,143.0,1
21582,KINGS CHOICE SMALL TUBE MATCHES,C,Normal,11.7,576.1,658.0,296.0,292.0,1
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,C,Normal,11.714285714285714,422.0,504.0,529.0,292.0,0
35921,EASTER BUNNY HANGING GARLAND,C,Normal,6.416666666666667,207.1,252.0,378.0,216.0,0
90087,CRYSTAL SEA HORSE PHONE CHARM,C,Normal,14.526315789473685,1242.3,1344.0,2218.0,326.0,0
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,C,Normal,3.823529411764706,309.2,336.0,252.0,167.0,1
47503H,ASS FLORAL PRINT SPIRIT LEVEL ,C,Normal,3.2666666666666666,313.1,336.0,101.0,154.0,1
90030B,RED KUKUI COCONUT SEED NECKLACE,C,Normal,7.176470588235294,285.8,336.0,151.0,229.0,1
90196B,BLACK GEMSTONE NECKLACE 45CM,C,Slow Moving,1.6666666666666667,44.3,56.0,84.0,110.0,0
35962,SET/12 ZINC CHRISTMAS DECORATIONS,C,Normal,8.272727272727273,138.1,196.0,147.0,246.0,1
22841,"CAKE TIN, ROUND, VINTAGE MINT,IVORY",C,Normal,6.75,120.8,168.0,176.0,222.0,0
71028B,SILVER BLUE EGG T-LIGHT HOLDER,C,Fast Moving,69.0,1197.0,1680.0,504.0,710.0,1
23229,DONKEY TAIL GAME ,C,Normal,13.5,409.5,504.0,680.0,314.0,0
21400,RED PUDDING SPOON,C,Normal,17.406779661016948,550.2,672.0,907.0,356.0,0
79303D,LILAC FLOWER BLOCK TABLE LAMP,C,Normal,10.666666666666666,457.3,532.0,878.0,279.0,0
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,C,Normal,2.7142857142857144,65.0,84.0,50.0,141.0,1
20837,FRENCH FLORAL CUSHION COVER ,C,Normal,10.3125,95.8,168.0,252.0,274.0,0
21460,GREEN EASTER EGG HUNT START POST,C,Normal,4.8,134.4,168.0,101.0,187.0,1
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,C,Slow Moving,1.2941176470588236,46.9,56.0,42.0,97.0,1
90185B,AMETHYST DIAMANTE EXPANDABLE RING,C,Normal,3.3846153846153846,102.3,126.0,94.0,157.0,1
21543,BUTTERFLY WATER TRANSFER TATTOOS ,C,Normal,29.666666666666668,2592.3,2800.0,2100.0,465.0,1
84893,ANT WHITE IRON BASKET,C,Slow Moving,2.2,124.6,140.0,63.0,127.0,1
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,C,Normal,16.444444444444443,444.9,560.0,336.0,346.0,1
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,C,Normal,7.266666666666667,285.1,336.0,101.0,230.0,1
84744,S/6 SEW ON CROCHET FLOWERS,C,Normal,5.444444444444445,297.9,336.0,403.0,199.0,0
84509C,SET OF 4 DOTTY PLACEMATS ,C,Normal,4.5,318.5,350.0,368.0,181.0,0
90035A,"PEARL & SHELL 42""NECKL. GREEN",C,Slow Moving,1.8888888888888888,42.8,56.0,92.0,117.0,0
17090A,LAVENDER INCENSE 40 CONES IN TIN,C,Normal,6.653846153846154,457.4,504.0,302.0,220.0,1
16053,POPART COL BALLPOINT PEN ASST,C,Fast Moving,537.25,24239.2,28000.0,46200.0,1980.0,0
35819B,"ACRYLIC HANGING JEWEL,BLUE",C,Normal,15.875,896.9,1008.0,1210.0,340.0,0
72799D,BLUE PILLAR CANDLE SILVER FLOCK,C,Normal,5.0,301.0,336.0,151.0,191.0,1
85128,PLANTPOT SINGLE HOOK PISTACHIO,C,Fast Moving,82.5,1718.5,2296.0,689.0,776.0,1
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,C,Fast Moving,374.0,12922.0,15540.0,9324.0,1652.0,1
22545,MINI JIGSAW BUNNIES AT HOME,C,Fast Moving,48.0,336.0,672.0,907.0,592.0,0
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,C,Slow Moving,1.5,17.5,28.0,29.0,105.0,0
84509E,SET OF 4 CAROUSEL PLACEMATS ,C,Normal,13.1,748.3,840.0,1260.0,309.0,0
90210A,GREY ACRYLIC FACETED BANGLE,C,Normal,7.090909090909091,286.4,336.0,454.0,228.0,0
23697,A PRETTY THANK YOU CARD,C,Normal,24.333333333333332,1005.7,1176.0,882.0,421.0,1
84464,S/60 PINK FLUFFY CHICKS IN BOX,C,Normal,9.11111111111111,636.2,700.0,210.0,258.0,1
16043,POP ART PUSH DOWN RUBBER ,C,Fast Moving,178.5,12190.5,13440.0,14112.0,1142.0,0
90029,NEW BAROQUE SMALL NECKLACE BLACK,C,Slow Moving,2.1,69.3,84.0,50.0,124.0,1
90122A,PINK CRYSTAL+GLASS BRACELET,C,Normal,2.5714285714285716,66.0,84.0,113.0,137.0,0
23126,DOLLCRAFT GIRL AMELIE,C,Normal,4.5,80.5,112.0,50.0,181.0,1
84985B,SET OF 72 BLACK PAPER DOILIES ,C,Normal,6.777777777777778,288.6,336.0,101.0,222.0,1
22839,"CAKE TIN, 3 TIER MINT/IVORY",C,Normal,3.25,89.2,112.0,151.0,154.0,0
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,C,Normal,12.214285714285714,824.5,910.0,819.0,299.0,1
22384,LUNCHBAG PINK RETROSPOT,C,Normal,15.285714285714286,313.0,420.0,315.0,334.0,1
84966A,PINK KASHMIRI BOXED MIRROR,C,Normal,4.0,84.0,112.0,134.0,171.0,0
21018,BIRD BOX CHRISTMAS TREE DECORATION,C,Normal,6.46875,276.7,322.0,290.0,217.0,1
84509C,DOTTY PLACEMATS ,C,Normal,5.777777777777778,295.6,336.0,403.0,205.0,0
21370,MIRRORED WALL ART FOXY,C,Normal,3.2,313.6,336.0,202.0,153.0,1
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",C,Normal,2.75,64.8,84.0,76.0,142.0,1
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,C,Normal,20.2,684.6,826.0,620.0,384.0,1
