Customer ID,Recency,Frequency,Monetary,TotalOrders,TotalProducts,AvgOrderValue,LifetimeRevenue,FirstPurchase,LastPurchase,CustomerAgeDays,DaysSinceLastPurchase
16979,4,9,2859.74,9,1451,22.168527131782945,2859.74,2010-09-15 14:30:00,2011-12-06 12:21:00,446,4
16980,255,3,1422.83,3,990,13.422924528301886,1422.83,2010-10-07 14:05:00,2011-03-29 16:36:00,173,255
16982,61,1,384.06,1,182,17.457272727272727,384.06,2011-10-10 12:28:00,2011-10-10 12:28:00,0,61
16983,13,11,3490.5299999999997,11,2315,15.11051948051948,3490.5299999999997,2010-09-19 12:38:00,2011-11-27 12:10:00,433,13
16984,88,9,10350.53,9,5127,9.655345149253732,10350.53,2010-03-07 15:34:00,2011-09-12 13:43:00,553,88
16985,17,23,10923.16,23,3103,44.95127572016461,10923.16,2009-12-10 13:34:00,2011-11-22 13:33:00,711,17
16986,30,11,4888.75,11,2539,28.096264367816094,4888.75,2010-02-04 14:46:00,2011-11-10 11:55:00,643,30
16987,3,11,2521.4,11,671,9.660536398467434,2521.4,2009-12-02 14:34:00,2011-12-06 17:26:00,734,3
16988,5,2,382.67,2,158,19.1335,382.67,2010-11-25 09:22:00,2011-12-04 16:02:00,374,5
16989,7,6,1133.25,6,1233,94.4375,1133.25,2011-07-12 09:11:00,2011-12-02 16:39:00,143,7
16990,219,2,344.0,2,200,172.0,344.0,2010-10-13 11:42:00,2011-05-05 08:30:00,203,219
16991,421,1,1041.21,1,793,14.070405405405406,1041.21,2010-10-14 14:08:00,2010-10-14 14:08:00,0,421
16992,11,13,5476.5,13,2061,19.21578947368421,5476.5,2010-02-11 12:36:00,2011-11-29 11:50:00,655,11
16993,464,2,1950.95,2,285,69.67678571428571,1950.95,2010-05-12 13:55:00,2010-09-02 12:16:00,112,464
16996,30,9,2123.61,9,919,28.3148,2123.61,2010-10-18 12:24:00,2011-11-09 16:43:00,387,30
16997,288,3,702.0,3,360,58.5,702.0,2011-01-18 11:51:00,2011-02-24 17:28:00,37,288
16998,150,5,402.0,5,104,67.0,402.0,2010-09-21 14:39:00,2011-07-13 09:44:00,294,150
16999,23,2,484.82,2,294,21.07913043478261,484.82,2011-09-26 15:43:00,2011-11-16 13:53:00,50,23
17000,396,2,406.3,2,305,13.543333333333333,406.3,2010-10-27 14:16:00,2010-11-08 13:35:00,11,396
17001,1,19,6640.8,19,3782,24.148363636363637,6640.8,2010-03-25 12:41:00,2011-12-09 09:38:00,623,1
17002,86,7,2571.55,7,1265,30.613690476190477,2571.55,2010-03-08 15:46:00,2011-09-15 12:40:00,555,86
17003,402,4,828.21,4,494,7.461351351351352,828.21,2010-05-10 11:20:00,2010-11-02 13:15:00,176,402
17004,46,4,2324.36,4,1233,33.68637681159421,2324.36,2010-10-11 15:43:00,2011-10-24 14:25:00,377,46
17005,471,2,622.36,2,691,34.57555555555555,622.36,2010-04-30 10:55:00,2010-08-26 10:57:00,118,471
17006,5,8,1635.27,8,572,12.676511627906976,1635.27,2010-03-05 13:33:00,2011-12-05 12:09:00,639,5
17007,51,7,1120.1,7,717,16.71791044776119,1120.1,2010-09-28 13:51:00,2011-10-20 10:47:00,386,51
17008,429,1,81.36,1,24,81.36,81.36,2010-10-06 15:19:00,2010-10-06 15:19:00,0,429
17009,551,1,242.06,1,336,22.005454545454544,242.06,2010-06-06 16:01:00,2010-06-06 16:01:00,0,551
17010,18,1,195.36,1,118,17.76,195.36,2011-11-21 14:49:00,2011-11-21 14:49:00,0,18
17011,30,3,671.7,3,792,23.989285714285717,671.7,2010-02-26 09:47:00,2011-11-09 13:30:00,621,30
17012,725,1,360.61,1,251,10.016944444444444,360.61,2009-12-14 17:34:00,2009-12-14 17:34:00,0,725
17014,8,3,583.43,3,243,8.103194444444444,583.43,2011-10-04 11:36:00,2011-12-01 14:09:00,58,8
17015,29,3,1838.61,3,1978,8.59163551401869,1838.61,2011-06-07 13:19:00,2011-11-11 10:45:00,156,29
17016,577,1,552.4,1,309,13.473170731707317,552.4,2010-05-12 12:32:00,2010-05-12 12:32:00,0,577
17017,3,29,12576.99,29,9397,33.272460317460315,12576.99,2009-12-03 13:22:00,2011-12-07 09:32:00,733,3
17018,41,6,2287.7,6,456,61.82972972972973,2287.7,2009-12-05 10:27:00,2011-10-30 11:42:00,694,41
17019,11,11,3602.29,11,2396,5.602317262830482,3602.29,2009-12-02 11:52:00,2011-11-28 13:06:00,726,11
17020,542,2,935.62,2,860,13.559710144927536,935.62,2010-03-03 12:27:00,2010-06-15 13:06:00,104,542
17021,442,6,1182.22,6,992,24.629583333333333,1182.22,2010-04-29 20:05:00,2010-09-23 20:01:00,146,442
17022,31,2,260.0,2,180,16.25,260.0,2010-10-03 10:27:00,2011-11-08 17:09:00,401,31
17023,417,3,800.18,3,530,16.33020408163265,800.18,2010-01-11 15:09:00,2010-10-18 15:37:00,280,417
17024,45,3,95.85,3,69,31.95,95.85,2011-07-05 09:31:00,2011-10-25 13:47:00,112,45
17025,61,5,1349.67,5,885,36.47756756756757,1349.67,2010-03-08 13:37:00,2011-10-10 09:06:00,580,61
17026,185,3,175.83,3,107,35.166000000000004,175.83,2010-10-18 15:22:00,2011-06-07 14:28:00,231,185
17027,79,9,1310.63,9,645,7.3630898876404505,1310.63,2009-12-10 12:10:00,2011-09-22 12:24:00,651,79
17028,581,3,1593.83,3,856,16.777157894736842,1593.83,2009-12-18 14:28:00,2010-05-07 15:33:00,140,581
17029,111,7,2137.3,7,1265,73.7,2137.3,2010-02-14 10:19:00,2011-08-21 11:06:00,553,111
17030,64,1,146.87,1,146,13.351818181818182,146.87,2011-10-07 08:49:00,2011-10-07 08:49:00,0,64
17031,12,6,2773.85,6,1595,55.477,2773.85,2010-05-07 14:52:00,2011-11-28 10:23:00,569,12
17032,548,8,2984.32,8,1667,12.592067510548524,2984.32,2009-12-10 15:36:00,2010-06-10 12:16:00,181,548
17033,86,4,1332.79,4,871,33.31975,1332.79,2010-11-07 12:55:00,2011-09-14 14:34:00,311,86
17034,16,5,1276.42,5,694,22.007241379310347,1276.42,2010-07-14 12:55:00,2011-11-23 15:14:00,497,16
17035,246,4,613.59,4,327,18.593636363636364,613.59,2009-12-03 10:37:00,2011-04-08 11:23:00,491,246
17036,383,1,176.9,1,76,14.741666666666667,176.9,2010-11-21 14:26:00,2010-11-21 14:26:00,0,383
17037,88,1,1267.32,1,656,16.8976,1267.32,2011-09-13 12:49:00,2011-09-13 12:49:00,0,88
17038,30,2,743.17,2,535,11.796349206349205,743.17,2010-10-20 16:04:00,2011-11-09 13:50:00,384,30
17039,604,1,1954.99,1,689,44.43159090909091,1954.99,2010-04-14 12:56:00,2010-04-14 12:56:00,0,604
17040,138,2,463.25,2,189,28.953125,463.25,2010-06-07 15:08:00,2011-07-25 10:19:00,412,138
17041,27,6,1655.2,6,1303,13.136507936507936,1655.2,2010-04-18 14:25:00,2011-11-13 11:21:00,573,27
17042,3,5,1036.58,5,990,10.686391752577318,1036.58,2011-04-06 14:53:00,2011-12-07 12:26:00,244,3
17043,32,8,2593.65,8,1616,13.033417085427136,2593.65,2009-12-09 15:20:00,2011-11-07 15:33:00,698,32
17044,25,12,11962.3,12,5722,80.28389261744967,11962.3,2009-12-07 12:25:00,2011-11-14 14:28:00,707,25
17045,113,5,827.6800000000001,5,294,15.616603773584908,827.6800000000001,2010-10-06 14:52:00,2011-08-18 17:09:00,316,113
17046,157,5,1906.07,5,1636,22.42435294117647,1906.07,2010-03-29 13:46:00,2011-07-05 14:24:00,463,157
17047,85,6,2289.23,6,1184,16.121338028169014,2289.23,2009-12-08 08:48:00,2011-09-15 13:27:00,646,85
17048,118,7,2071.68,7,1068,20.51168316831683,2071.68,2010-01-18 13:55:00,2011-08-14 11:49:00,572,118
17049,3,19,9942.53,19,4273,17.8181541218638,9942.53,2010-03-04 10:23:00,2011-12-07 10:48:00,643,3
17050,96,11,4648.59,11,2432,13.31974212034384,4648.59,2010-01-26 14:54:00,2011-09-04 13:48:00,585,96
17051,194,4,706.49,4,507,4.558,706.49,2010-03-21 14:55:00,2011-05-29 14:13:00,433,194
17052,28,1,399.09,1,251,4.808313253012048,399.09,2011-11-11 14:50:00,2011-11-11 14:50:00,0,28
17053,131,1,498.48,1,122,38.34461538461539,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,0,131
17054,28,5,1356.33,5,804,16.34132530120482,1356.33,2011-04-08 13:14:00,2011-11-11 12:56:00,216,28
17055,446,1,232.85,1,83,8.955769230769231,232.85,2010-09-20 12:21:00,2010-09-20 12:21:00,0,446
17056,738,1,128.60000000000002,1,26,16.075000000000003,128.60000000000002,2009-12-01 12:55:00,2009-12-01 12:55:00,0,738
17057,596,1,294.74,1,129,5.8948,294.74,2010-04-22 19:21:00,2010-04-22 19:21:00,0,596
17058,82,3,1179.89,3,592,19.030483870967743,1179.89,2011-04-14 09:18:00,2011-09-19 10:13:00,158,82
17059,30,9,4864.57,9,3107,6.7469764216366155,4864.57,2010-01-26 14:43:00,2011-11-10 12:27:00,652,30
17060,266,1,234.23999999999998,1,216,46.848,234.23999999999998,2011-03-18 13:27:00,2011-03-18 13:27:00,0,266
17061,74,11,5232.23,11,1526,52.85080808080808,5232.23,2011-04-21 13:29:00,2011-09-27 11:24:00,158,74
17062,314,6,889.75,6,644,7.353305785123967,889.75,2010-09-26 11:57:00,2011-01-30 11:01:00,125,314
17063,21,13,3638.53,13,1899,17.748926829268292,3638.53,2009-12-01 12:36:00,2011-11-18 16:19:00,717,21
17064,59,3,855.4499999999999,3,316,14.023770491803278,855.4499999999999,2011-01-16 16:10:00,2011-10-12 10:18:00,268,59
17065,638,2,194.7,2,82,16.224999999999998,194.7,2010-03-12 11:40:00,2010-03-12 11:41:00,0,638
17066,726,1,228.34,1,93,12.685555555555556,228.34,2009-12-13 13:24:00,2009-12-13 13:24:00,0,726
17067,725,3,454.53999999999996,3,322,34.964615384615385,454.53999999999996,2009-12-08 12:03:00,2009-12-15 08:39:00,6,725
17068,12,47,8987.68,47,4351,9.023775100401608,8987.68,2010-03-28 14:26:00,2011-11-27 13:14:00,608,12
17069,28,14,5517.23,14,3230,19.4268661971831,5517.23,2009-12-03 12:27:00,2011-11-11 17:13:00,708,28
17070,114,2,437.42,2,232,4.2467961165048544,437.42,2010-10-25 15:57:00,2011-08-17 17:01:00,296,114
17071,28,13,3793.71,13,1934,17.9796682464455,3793.71,2010-01-24 13:05:00,2011-11-11 16:31:00,656,28
17072,625,1,273.34999999999997,1,212,13.016666666666666,273.34999999999997,2010-03-24 16:33:00,2010-03-24 16:33:00,0,625
17073,18,4,1446.09,4,759,8.310862068965516,1446.09,2011-08-22 14:37:00,2011-11-22 11:47:00,91,18
17074,563,1,203.05,1,19,50.7625,203.05,2010-05-26 12:04:00,2010-05-26 12:04:00,0,563
17075,18,10,2236.63,10,785,11.239346733668341,2236.63,2009-12-14 11:24:00,2011-11-22 11:58:00,708,18
17076,36,6,1242.75,6,514,24.855,1242.75,2009-12-04 12:12:00,2011-11-03 17:53:00,699,36
17077,578,1,306.0,1,36,306.0,306.0,2010-05-10 16:36:00,2010-05-10 16:36:00,0,578
17078,36,2,378.2,2,788,13.507142857142856,378.2,2011-11-03 18:49:00,2011-11-03 19:17:00,0,36
17079,78,1,118.8,1,24,59.4,118.8,2011-09-22 15:34:00,2011-09-22 15:34:00,0,78
17080,22,7,957.53,7,569,29.016060606060606,957.53,2010-07-01 16:03:00,2011-11-17 12:59:00,503,22
17081,25,6,949.39,6,381,4.5864251207729465,949.39,2010-02-22 13:19:00,2011-11-14 12:56:00,629,25
17082,33,6,4732.03,6,2526,27.835470588235292,4732.03,2009-12-15 11:25:00,2011-11-06 15:17:00,691,33
17083,109,9,4049.79,9,1955,35.2155652173913,4049.79,2010-02-09 11:46:00,2011-08-22 15:43:00,559,109
17084,35,3,5001.21,3,3178,17.797900355871885,5001.21,2010-11-08 14:20:00,2011-11-04 14:54:00,361,35
17085,123,28,7847.67,28,3583,7.951033434650456,7847.67,2009-12-06 12:16:00,2011-08-08 14:15:00,610,123
17086,7,6,2050.08,6,1859,21.355,2050.08,2011-10-07 11:22:00,2011-12-02 13:54:00,56,7
17087,738,1,221.53,1,113,18.460833333333333,221.53,2009-12-02 10:41:00,2009-12-02 10:41:00,0,738
17088,28,4,1991.01,4,868,17.313130434782607,1991.01,2011-03-31 09:48:00,2011-11-11 14:23:00,225,28
17089,386,1,128.45,1,35,32.1125,128.45,2010-11-18 15:33:00,2010-11-18 15:33:00,0,386
17090,4,13,3080.18,13,1344,34.224222222222224,3080.18,2010-07-19 16:02:00,2011-12-05 13:44:00,503,4
17091,3,19,7495.75,19,3732,16.474175824175823,7495.75,2009-12-16 15:45:00,2011-12-07 10:43:00,720,3
17092,50,11,5511.41,11,3768,14.059719387755102,5511.41,2010-02-02 16:42:00,2011-10-20 19:51:00,625,50
17093,593,1,235.88,1,114,18.144615384615385,235.88,2010-04-26 10:22:00,2010-04-26 10:22:00,0,593
17094,322,2,402.2,2,212,22.344444444444445,402.2,2010-10-12 10:48:00,2011-01-21 13:09:00,101,322
17095,23,7,2572.25,7,1695,18.775547445255473,2572.25,2009-12-15 12:32:00,2011-11-17 12:21:00,701,23
17096,15,11,3697.93,11,1559,18.038682926829267,3697.93,2010-06-02 14:48:00,2011-11-24 15:01:00,540,15
17097,2,9,1143.36,9,582,4.282247191011235,1143.36,2010-10-05 14:09:00,2011-12-07 17:05:00,428,2
17098,382,3,591.07,3,125,32.83722222222222,591.07,2010-06-17 10:30:00,2010-11-23 12:13:00,159,382
17099,533,1,582.17,1,317,14.55425,582.17,2010-06-24 16:25:00,2010-06-24 16:25:00,0,533
17100,18,2,971.74,2,800,14.949846153846154,971.74,2011-11-21 16:36:00,2011-11-21 16:36:00,0,18
17101,10,7,2507.05,7,1175,34.34315068493151,2507.05,2010-06-07 15:12:00,2011-11-29 13:57:00,539,10
17102,262,1,25.5,1,2,25.5,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,0,262
17103,722,1,424.3,1,471,13.259375,424.3,2009-12-17 14:08:00,2009-12-17 14:08:00,0,722
17104,424,1,474.03000000000003,1,149,24.948947368421056,474.03000000000003,2010-10-12 12:21:00,2010-10-12 12:21:00,0,424
17105,159,2,665.78,2,693,7.397555555555555,665.78,2011-02-06 14:46:00,2011-07-03 15:53:00,147,159
17106,389,1,481.58,1,153,9.442745098039216,481.58,2010-11-15 14:11:00,2010-11-15 14:11:00,0,389
17107,33,10,16052.72,10,7530,23.95928358208955,16052.72,2010-01-31 15:47:00,2011-11-06 14:14:00,643,33
17108,664,1,174.95,1,31,19.438888888888886,174.95,2010-02-14 12:22:00,2010-02-14 12:22:00,0,664
17109,29,8,1291.71,8,788,9.292877697841726,1291.71,2010-07-30 12:42:00,2011-11-10 16:59:00,468,29
17110,165,3,499.9,3,136,10.20204081632653,499.9,2010-04-08 13:32:00,2011-06-27 12:58:00,444,165
17111,47,2,459.58,2,581,9.574583333333333,459.58,2010-10-10 15:21:00,2011-10-23 15:59:00,378,47
17112,503,1,197.57,1,130,4.203617021276596,197.57,2010-07-25 11:14:00,2010-07-25 11:14:00,0,503
17113,574,6,2305.59,6,913,14.592341772151899,2305.59,2010-01-11 10:14:00,2010-05-14 13:59:00,123,574
17114,6,8,801.12,8,215,6.5131707317073175,801.12,2011-01-09 11:39:00,2011-12-04 12:17:00,329,6
17115,8,7,2761.49,7,885,23.012416666666663,2761.49,2009-12-05 12:13:00,2011-12-01 14:30:00,726,8
17116,648,1,389.78,1,392,8.293191489361702,389.78,2010-03-01 16:29:00,2010-03-01 16:29:00,0,648
17117,288,1,116.2,1,68,12.911111111111111,116.2,2011-02-24 13:54:00,2011-02-24 13:54:00,0,288
17118,318,1,157.02,1,154,15.702000000000002,157.02,2011-01-26 12:19:00,2011-01-26 12:19:00,0,318
17119,3,2,606.91,2,334,17.340285714285713,606.91,2011-10-11 11:03:00,2011-12-06 14:40:00,56,3
17120,233,1,307.46,1,120,17.08111111111111,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,0,233
17121,403,1,314.74,1,106,26.228333333333335,314.74,2010-11-02 11:47:00,2010-11-02 11:47:00,0,403
17122,119,4,570.5,4,368,19.016666666666666,570.5,2010-07-28 09:34:00,2011-08-12 14:33:00,380,119
17123,162,3,977.1700000000001,3,676,22.724883720930233,977.1700000000001,2010-05-16 11:52:00,2011-07-01 10:47:00,410,162
17124,185,1,294.24,1,129,9.491612903225807,294.24,2011-06-07 14:02:00,2011-06-07 14:02:00,0,185
17125,50,1,230.5,1,281,6.585714285714285,230.5,2011-10-20 14:41:00,2011-10-20 14:41:00,0,50
17126,152,9,2016.43,9,1426,4.531303370786517,2016.43,2010-08-31 13:41:00,2011-07-10 13:52:00,313,152
17127,429,5,1155.03,5,340,31.217027027027026,1155.03,2009-12-04 15:18:00,2010-10-07 09:54:00,306,429
17128,335,1,157.09,1,76,11.220714285714285,157.09,2011-01-09 12:02:00,2011-01-09 12:02:00,0,335
17129,520,1,31.85,1,5,15.925,31.85,2010-07-07 13:46:00,2010-07-07 13:46:00,0,520
17131,5,5,2463.17,5,983,18.38186567164179,2463.17,2011-09-25 12:42:00,2011-12-04 12:52:00,70,5
17132,452,2,1220.91,2,963,17.19591549295775,1220.91,2010-08-08 13:49:00,2010-09-13 16:31:00,36,452
17133,16,12,14622.33,12,10107,261.11303571428573,14622.33,2010-03-21 12:31:00,2011-11-24 12:27:00,612,16
17134,107,3,625.3,3,144,17.369444444444444,625.3,2010-09-23 18:32:00,2011-08-25 09:53:00,335,107
17135,16,10,1722.18,10,1686,12.043216783216783,1722.18,2010-05-09 16:03:00,2011-11-23 16:48:00,563,16
17136,662,1,231.68,1,256,16.548571428571428,231.68,2010-02-15 13:13:00,2010-02-15 13:13:00,0,662
17137,416,6,1099.81,6,680,6.585688622754491,1099.81,2010-01-31 12:27:00,2010-10-19 14:51:00,261,416
17138,276,7,4417.2699999999995,7,2024,17.254960937499998,4417.2699999999995,2010-02-04 14:19:00,2011-03-09 11:54:00,397,276
17139,16,25,19566.76,25,9853,24.21628712871287,19566.76,2010-01-11 11:31:00,2011-11-24 10:12:00,681,16
17140,247,1,454.12,1,296,25.22888888888889,454.12,2011-04-06 13:33:00,2011-04-06 13:33:00,0,247
17141,418,4,727.58,4,423,4.491234567901235,727.58,2010-01-24 14:19:00,2010-10-17 14:54:00,266,418
17142,239,4,1275.25,4,322,14.32865168539326,1275.25,2010-01-24 15:23:00,2011-04-14 18:22:00,445,239
17143,417,2,880.97,2,314,7.865803571428572,880.97,2010-07-12 13:26:00,2010-10-18 15:27:00,98,417
17144,1,2,984.57,2,483,20.511875,984.57,2011-09-16 12:50:00,2011-12-08 17:57:00,83,1
17145,513,4,3120.91,4,2591,17.33838888888889,3120.91,2010-02-19 12:07:00,2010-07-15 09:02:00,145,513
17146,106,13,5852.64,13,2188,19.443986710963458,5852.64,2010-02-02 09:39:00,2011-08-26 12:44:00,570,106
17147,23,9,3199.95,9,1308,23.529044117647057,3199.95,2010-01-11 09:38:00,2011-11-17 12:32:00,675,23
17148,52,1,124.88,1,82,13.875555555555556,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,0,52
17149,451,1,143.10000000000002,1,18,23.850000000000005,143.10000000000002,2010-09-14 14:56:00,2010-09-14 14:56:00,0,451
17150,377,6,1357.95,6,397,14.760326086956523,1357.95,2009-12-06 10:51:00,2010-11-28 11:27:00,357,377
17151,735,1,231.90000000000003,1,42,57.97500000000001,231.90000000000003,2009-12-04 14:56:00,2009-12-04 14:56:00,0,735
17152,195,4,2016.5,4,577,126.03125,2016.5,2010-10-10 12:40:00,2011-05-29 12:19:00,230,195
17153,24,1,213.78,1,104,15.27,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,0,24
17154,75,1,329.34,1,490,14.319130434782608,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,0,75
17155,18,7,892.46,7,987,12.225479452054795,892.46,2009-12-03 11:34:00,2011-11-22 12:38:00,719,18
17156,492,1,591.87,1,391,15.176153846153847,591.87,2010-08-05 11:30:00,2010-08-05 11:30:00,0,492
17157,8,19,5151.900000000001,19,2092,36.53829787234043,5151.900000000001,2009-12-04 13:00:00,2011-12-02 09:10:00,727,8
17158,32,5,1980.0,5,1147,17.52212389380531,1980.0,2010-03-07 15:50:00,2011-11-07 15:15:00,609,32
17159,22,5,2099.59,5,1348,16.15069230769231,2099.59,2010-03-04 14:53:00,2011-11-18 10:52:00,623,22
17160,31,17,10209.16,17,8390,15.68227342549923,10209.16,2009-12-04 10:57:00,2011-11-08 14:05:00,704,31
17161,444,1,856.01,1,537,16.46173076923077,856.01,2010-09-21 16:44:00,2010-09-21 16:44:00,0,444
17162,29,10,1715.46,10,1001,16.494807692307692,1715.46,2011-02-07 12:27:00,2011-11-11 11:34:00,276,29
17163,22,4,699.78,4,531,23.326,699.78,2010-02-02 10:39:00,2011-11-18 08:57:00,653,22
17164,33,7,2467.35,7,1501,17.134375,2467.35,2011-03-11 14:26:00,2011-11-07 09:14:00,240,33
17165,284,6,1794.32,6,788,17.9432,1794.32,2009-12-11 09:18:00,2011-02-28 16:39:00,444,284
17166,39,2,206.34,2,78,17.195,206.34,2011-05-20 08:18:00,2011-11-01 09:46:00,165,39
17167,380,3,867.11,3,429,10.97607594936709,867.11,2010-09-20 14:02:00,2010-11-25 10:05:00,65,380
17168,499,1,400.2,1,220,19.057142857142857,400.2,2010-07-29 12:33:00,2010-07-29 12:33:00,0,499
17169,58,3,1156.73,3,671,15.423066666666667,1156.73,2010-05-10 13:00:00,2011-10-13 10:25:00,520,58
17170,374,2,178.68,2,152,17.868000000000002,178.68,2010-11-15 16:23:00,2010-11-30 15:55:00,14,374
17171,289,2,384.59000000000003,2,225,15.383600000000001,384.59000000000003,2010-02-16 12:02:00,2011-02-23 16:37:00,372,289
17172,79,3,956.5699999999999,3,1215,24.527435897435897,956.5699999999999,2009-12-13 11:46:00,2011-09-22 09:36:00,647,79
17173,5,8,3766.6,8,1122,43.79767441860465,3766.6,2011-07-31 15:26:00,2011-12-04 14:40:00,125,5
17174,218,1,59.9,1,41,14.975,59.9,2011-05-06 11:47:00,2011-05-06 11:47:00,0,218
17175,44,4,1443.69,4,866,22.915714285714287,1443.69,2011-02-16 14:56:00,2011-10-26 15:31:00,252,44
17176,202,3,902.3199999999999,3,576,21.483809523809523,902.3199999999999,2010-01-31 15:49:00,2011-05-22 12:41:00,475,202
17177,505,1,119.5,1,40,4.120689655172414,119.5,2010-07-22 14:53:00,2010-07-22 14:53:00,0,505
17178,731,1,432.96000000000004,1,100,13.966451612903226,432.96000000000004,2009-12-08 16:20:00,2009-12-08 16:20:00,0,731
17179,178,6,1507.26,6,625,9.539620253164557,1507.26,2010-05-26 11:22:00,2011-06-14 16:48:00,384,178
17180,56,11,2236.77,11,1809,5.591925,2236.77,2010-01-21 17:43:00,2011-10-14 15:46:00,630,56
17181,57,3,309.85,3,268,11.06607142857143,309.85,2010-04-23 11:21:00,2011-10-13 14:48:00,538,57
17182,423,2,321.3,2,54,53.550000000000004,321.3,2009-12-21 15:22:00,2010-10-13 10:09:00,295,423
17183,8,6,3347.31,6,1296,45.85356164383562,3347.31,2011-08-26 15:25:00,2011-12-02 10:07:00,97,8
17184,569,2,198.41,2,73,14.172142857142857,198.41,2009-12-09 14:17:00,2010-05-19 14:24:00,161,569
17185,592,3,229.46,3,119,5.215,229.46,2010-04-20 13:49:00,2010-04-27 12:15:00,6,592
17186,47,2,144.0,2,200,72.0,144.0,2011-10-10 12:52:00,2011-10-24 10:20:00,13,47
17187,227,2,467.71,2,426,20.335217391304347,467.71,2010-07-01 14:38:00,2011-04-27 12:39:00,299,227
17188,11,13,4592.93,13,2569,26.70308139534884,4592.93,2009-12-08 19:16:00,2011-11-28 13:53:00,719,11
17189,106,5,953.63,5,601,7.946916666666667,953.63,2009-12-02 11:45:00,2011-08-25 19:39:00,631,106
17190,59,7,1726.57,7,2218,9.08721052631579,1726.57,2010-03-05 13:21:00,2011-10-12 11:33:00,585,59
17191,28,15,4310.34,15,2208,8.672716297786721,4310.34,2009-12-01 16:34:00,2011-11-11 16:58:00,710,28
17192,536,1,75.28,1,45,3.7640000000000002,75.28,2010-06-21 16:07:00,2010-06-21 16:07:00,0,536
17193,36,9,2310.04,9,1668,52.50090909090909,2310.04,2009-12-02 10:02:00,2011-11-04 12:47:00,702,36
17194,274,3,812.5,3,420,13.319672131147541,812.5,2010-06-27 13:16:00,2011-03-11 12:05:00,256,274
17195,655,1,562.98,1,486,18.160645161290322,562.98,2010-02-22 13:05:00,2010-02-22 13:05:00,0,655
17196,428,1,327.75,1,154,3.524193548387097,327.75,2010-10-08 11:31:00,2010-10-08 11:31:00,0,428
17197,30,1,1013.01,1,191,34.93137931034483,1013.01,2011-11-10 10:32:00,2011-11-10 10:32:00,0,30
17198,24,3,692.22,3,357,7.210625,692.22,2010-12-03 14:54:00,2011-11-16 10:39:00,347,24
17199,582,1,135.04,1,232,16.88,135.04,2010-05-06 13:53:00,2010-05-06 13:53:00,0,582
17200,387,4,356.71,4,367,14.2684,356.71,2010-02-25 13:23:00,2010-11-17 13:04:00,264,387
17201,54,4,1143.1,4,1004,6.684795321637426,1143.1,2010-02-10 12:26:00,2011-10-17 11:55:00,613,54
17202,421,1,160.65,1,55,20.08125,160.65,2010-10-15 11:25:00,2010-10-15 11:25:00,0,421
17203,36,10,5564.09,10,4597,21.318352490421457,5564.09,2010-11-16 12:52:00,2011-11-04 12:27:00,352,36
17204,175,9,5504.69,9,2651,31.099943502824857,5504.69,2010-06-10 11:37:00,2011-06-17 14:46:00,372,175
17205,54,3,999.35,3,2214,28.552857142857142,999.35,2010-05-24 15:36:00,2011-10-17 12:46:00,510,54
17206,53,1,204.24,1,76,29.177142857142858,204.24,2011-10-17 13:25:00,2011-10-17 13:25:00,0,53
17207,652,1,292.62,1,233,4.877,292.62,2010-02-25 19:08:00,2010-02-25 19:08:00,0,652
17208,396,1,111.15,1,101,4.8326086956521745,111.15,2010-11-09 12:50:00,2010-11-09 12:50:00,0,396
17209,649,3,595.6999999999999,3,723,15.676315789473682,595.6999999999999,2009-12-03 11:10:00,2010-02-28 16:01:00,87,649
17210,393,1,251.72,1,242,4.749433962264151,251.72,2010-11-12 12:15:00,2010-11-12 12:15:00,0,393
17211,27,13,3773.35,13,2141,10.969040697674417,3773.35,2009-12-13 13:17:00,2011-11-13 12:03:00,699,27
17212,253,3,794.41,3,727,27.393448275862067,794.41,2010-08-10 09:22:00,2011-03-31 19:42:00,233,253
17213,40,13,4869.4,13,2087,18.306015037593983,4869.4,2009-12-15 10:28:00,2011-10-30 14:53:00,684,40
17214,60,6,1059.12,6,272,10.486336633663365,1059.12,2010-12-15 15:14:00,2011-10-10 13:17:00,298,60
17215,464,1,186.15,1,104,16.922727272727272,186.15,2010-09-01 13:39:00,2010-09-01 13:39:00,0,464
17216,554,1,63.6,1,21,4.892307692307693,63.6,2010-06-03 13:03:00,2010-06-03 13:03:00,0,554
17217,234,2,210.1,2,93,7.781481481481482,210.1,2010-03-30 13:35:00,2011-04-19 17:19:00,385,234
17218,4,18,3891.39,18,2066,8.261974522292993,3891.39,2010-01-25 16:12:00,2011-12-05 13:52:00,678,4
17219,32,2,259.13,2,188,5.1826,259.13,2010-10-19 11:29:00,2011-11-08 11:25:00,384,32
17220,24,21,4457.31,21,2663,6.632901785714286,4457.31,2010-01-20 11:57:00,2011-11-15 13:47:00,664,24
17221,7,5,976.62,5,713,7.875967741935484,976.62,2010-04-11 15:34:00,2011-12-02 13:35:00,599,7
17222,65,6,1579.51,6,857,14.102767857142856,1579.51,2010-01-10 15:24:00,2011-10-05 13:58:00,632,65
